SOCIETYID,SOCIETY_NAME,REPORTTIME,CREDIT_CODE,REPORTYEAR,ID,RESULT,DECLAREID,ROW_ID
S4403910080001228,深圳市光明区公明街道西田社区老年人协会,2019-07-21,51440300326713609B,2018,ce7a7e650db84319a71b4b4a6b6625ea,全部通过,fd45f689278a475a9f11d37bfedc913b,563
S4403910080006600,深圳市光明区马田街道将围社区老年人协会,2019-07-20,51440300MJL1921931,2018,1d7163efbeed4b9abd84eba33dc43810,全部通过,4ecee7ca274742d3890357072b9b6067,564
S4403910080001191,深圳市光明区光明体育协会,2019-07-19,51440300791741656W,2018,e29602e07e234fcca8427271d66763bc,全部通过,b6f1c12663be41a98329c98afb83253c,565
S4403910080004379,深圳市光明区武术协会,2019-07-19,51440300MJL1808894,2018,ac8f43665c994f5e8dfea6e9f4257378,全部通过,3030a2c99cf24e89a72f490da3887c7d,566
S4403910080006602,深圳市光明区马田街道石家社区老年人协会,2019-07-19,51440300MJL192214H,2018,7dfe8ca79dfe49f0a31730b589ad4e23,全部通过,1a5fc1fde09f469ea4dc656df53ec3a0,567
M4403130200000258,深圳市龙华区三联永恒幼儿园,2019-07-19,52440300668534491M,2018,76cbe39cbcc7498897d7d6dec5649da7,全部通过,b6bdb37b1abd45bc814e7a0422670f96,568
M4403130200000076,深圳市龙华区三联永恒学校,2019-07-19,52440300G34800213E,2018,27a38e236f24465eb46d1c559b685adf,全部通过,b0ee880b0d9e4eba8fa6637602e9e879,569
M4403050200000158,深圳市南山区麻磡幼儿园,2019-07-19,524403057979531074,2018,25a1654cb2794914849027143b8c9123,全部通过,c89a91efc07d45e6a6736d315ab9fa21,570
S4403050000000017,深圳市南山区粤海街道滨海社区老年人协会,2019-07-19,51440305MJL197437L,2018,03af39da81c3401d864a830ea32260e8,全部通过,18833cc0fbcb44ca989e20fc10546831,571
M4403130200000093,深圳市龙华区花半里幼儿园,2019-07-18,5244030030581374X8,2018,f71c391e62da4615996df586bf6efa19,全部通过,546ef8fdf99f4db9be71cb2fcd4a3673,572
M4403100000012845,深圳市南山区南方科技大学幼儿园,2019-07-18,52440305MJL1907108,2018,eee9bf9c80104ac4b43f671a9481755a,全部通过,cb83159afaf7456cba5d85e5f938c6bd,573
S4403910080005082,深圳市光明区公明羽毛球协会,2019-07-18,51440300MJL1833776,2018,dbdfa6583c5d4f06ba7474171a8fd923,全部通过,5c8f1e1e70ec4a53baf90a88dab976fb,574
M4403050200000242,深圳市南山区桃源第二幼儿园,2019-07-18,52440305674842706F,2018,d8cae04ae9a44ab2a80f1ef8fe6f26a5,全部通过,756eae0b0b824ba48d1f52e496200d19,575
M4403050200000375,深圳市南山区松坪山居委会幼儿园,2019-07-18,52440305795407188C,2018,b71d41e880254a35a9792ee8ae4e0dec,全部通过,79caa5bd9f4f4512b3eeac9573c5ac18,576
M4403100000001941,深圳市光明区华商职业培训学校,2019-07-18,52440300557158278C,2018,9bf6272ecc9a4e858240253f8aa3e53f,全部通过,25558cac9443407eae5ef9576082f559,577
M4403050200000184,深圳市南山区锦绣苑幼儿园,2019-07-18,52440305736256658R,2018,816f33d5b41b426498d1e0e0c80a30f7,全部通过,7e984b77c15a4e6889625a6065e1b316,578
M4403100000002452,深圳市罗湖区文华幼儿园,2019-07-18,52440303G34785703L,2018,7da28de1df5143cfbc18b20addccd143,全部通过,4c2ca642c248478bb51ce27855b17c97,579
M4403050200000001,深圳市南山区阳光幼儿园,2019-07-18,524403057451617061,2018,75b0878c91a3431a9ae1ec8e4e3b1d06,全部通过,9e83b823351347558340e83da6ca1260,580
M4403100000008307,深圳市光明区乐之舟午托中心,2019-07-18,52440300MJL16781XT,2018,706fd5030dc74219a852763247eb2751,全部通过,3dc5bf1e701b4cfa8d0f57610f09f5be,581
M4403050200000161,深圳市南山区瑞星幼儿园,2019-07-18,524403057992289029,2018,5645d85e229342a2badb2efc05d67a4f,全部通过,7d8c78aac4a042a4a05bd1f3a30b3227,582
M4403100000013164,深圳市光明区学而立托管中心,2019-07-18,52440300MJL1930225,2018,3f8e424fb3104fc999f0496bfb2dbd88,全部通过,1d7e9ac288144615810f3067ff778903,583
M4403100000007909,深圳市龙华区绿景公馆幼儿园,2019-07-18,52440300342727429Y,2018,31dc6d4f6d4843339b94811478f4662e,全部通过,df94a9993ccd4efcaa7eaaf884319df5,584
M4403100000012040,深圳市龙华区荟港幼儿园,2019-07-18,52440300MJL185030N,2018,2ef8b98e1acd44d781afee93025613e2,全部通过,37030150bce443e5b68bb0cc8d264039,585
S4403060000000089,深圳市宝安区人力资源服务协会,2019-07-18,51440306502692289H,2018,2570f5676136484482ca9c583c8d82c8,全部通过,18ed457b0f394db1854144af7003431b,586
S4403910080005217,深圳市光明新区留学人员联谊会,2019-07-18,51440300MJL183633N,2018,221ea9c65f2d4ae98fa479e022bd3666,全部通过,f379a9fe83a64eb6a55756fa73f6773f,587
M4403100000013156,深圳市光明区马田展华中粮云景幼儿园,2019-07-18,52440300MJL192927G,2018,076c9dfca6b04b62adf0adab83c27969,全部通过,78860a4de15845bf8351f6d97164f9e0,588
M4403050200000298,深圳市南山托幼中心幼儿园,2019-07-18,52440305G348019374,2018,006eb879b3d34c2ba5c889b97f01d78c,全部通过,1a4e215f82b244ef80dfa6cb25a8f87e,589
M4403050000000441,深圳市南山区中科硅谷幼儿园,2019-07-17,524403053592440603,2018,d91500e90a504e9fb6eb62a09a7ab77a,全部通过,92dff5684c414f7fa5bc0156e16fe0d1,590
M4403050200000349,深圳市南山区海月华庭幼儿园,2019-07-17,524403050703745262,2018,d6b1caf8f7a34bcd874ecc810a42c2a6,全部通过,da9018da737d4756bfffb4783f784e2b,591
M4403100000012316,深圳市南山区格林云彩威新幼儿园,2019-07-17,52440305MJL186906Q,2018,786003f07a3740b69f16105b81c43fc0,全部通过,99b519159c64417cad8b870d291bdd2a,592
M4403050200000000,深圳市南山区东泰幼儿园,2019-07-17,52440305741222946J,2018,45edaedbdf3144f6948aefd4b14477e1,全部通过,4b002a5512174baab0f0bfbeb7cb5b67,593
M4403100000001919,深圳市光明区政群培训中心,2019-07-17,524403000857021583,2018,35104e0b34794f1bb4f98c3a355f548d,全部通过,dece77813cf247f8800f383848269c32,594
M4403050200000269,深圳市南山区文光幼儿园,2019-07-17,52440305G347998140,2018,18ff421481c74ab8a97aee88f4a57b65,全部通过,53e3f1425ba140fe8f5ad1e782b008d0,595
M4403100000011450,深圳市光明区深加速职业技能培训中心,2019-07-16,52440300MJL182235U,2018,e0fef63bf79a45dab3a7b37bb7862522,全部通过,464ef1de25a348578889656ab80972c2,596
S4403910080001607,深圳市光明区光明街道老年协会,2019-07-16,51440300MJL16941XM,2018,cced66ea61e740a79bb03826c50a4183,全部通过,a3413d3dfaac4d6d85002d6ff05f09d5,597
S4403910080006554,深圳市光明区新湖商会,2019-07-16,51440300MJL191799E,2018,7ef9ce9be36f41a49791c9df888dcbab,全部通过,f1dba3e5b8e343ab9ab198afe6dfd971,598
M4403000000001188,深圳深港生产力基地培训中心,2019-07-16,52440300692542686R,2018,5f365392540b490595b4d2e31912c1fb,全部通过,4e3658423534492b8ee69db6f5140a4b,599
M4403000000001479,深圳出入境检验检疫培训中心,2019-07-16,52440300G3479866XP,2018,12743e9a130643898a74a840cc022082,全部通过,e7d04588c555409b8d5ce01922c38c43,600
M4403100000009012,深圳市龙华区天悦湾幼儿园,2019-07-15,52440300MJL171202G,2018,d63ec20a95d74881ada9eba577b2c61a,全部通过,a9e1788384914ce5b7d85978122254b3,601
M4403100000013065,深圳市龙华区淳心幼儿园,2019-07-15,52440300MJL192329L,2018,a03c63b407054106a5a77ba2d7841ac9,全部通过,e8a7768861be47039f81d74444754e9a,602
S4403910080000474,深圳市盐田区杰康排球协会,2019-07-15,5144030835911168X0,2018,3a4c2b934ff04d4286f83396f94ec803,全部通过,824bda77b81d482698cc4a09bd6f0dcc,603
M4403050200000175,深圳市南山区南光幼儿园,2019-07-14,52440305736262636C,2018,2d26086a28ac4afba2060fa7651c45ff,全部通过,8a9b52a788c04a5981972529ae59c15c,604
S4403910080002636,深圳市光明区装饰行业协会,2019-07-13,51440300MJL1752979,2018,862a46ecb871406db915540002f83687,全部通过,6d61b8a2004a4680a47a701339b83feb,605
S4403910080005837,深圳市光明区马田街道楼长联合会,2019-07-12,51440300MJL187116E,2018,fc6c7e7bd962472fa4f25e91a8205cf8,全部通过,f1969500f097490f9598c9f504a7f39f,606
S4403910080006266,深圳市光明区高层次人才联谊会,2019-07-12,51440300MJL1893142,2018,a695dddfdd344a25bfb8c1859557bd48,全部通过,04972645dd0840ac8d8af41bbb7d8d00,607
S4403910080001215,深圳市光明区美术家协会,2019-07-11,514403003196123596,2018,d6bb7f144e0c40e4afaff7ab2d19f9ac,全部通过,ed33fb22feb6497d9808a6b7a0498e7d,608
S4403910080003485,深圳市盐田区盐田青少年篮球协会,2019-07-11,51440308MJL179714L,2018,9de4688bbae84d12a94522e1f196053a,全部通过,c35f2ed85f2e4045b87edaf235cbd32d,609
M4403050200000181,深圳市南山区华侨城第一幼儿园,2019-07-11,5244030545582871XY,2018,6f2e5bf4f85c474f8b9ec145b6cf1900,全部通过,0e5abb30911f4cd3ad0a958bb97bf72f,610
S4403910080001602,深圳市盐田区舞蹈家协会,2019-07-10,51440308MJL170103D,2018,57df1b19831649258b3505f3a2e89306,全部通过,10b025b9c96a49a8917de9329bf9a722,611
M4403050200000423,深圳市南山区留仙幼儿园,2019-07-10,524403056729864314,2018,164a87aa40a24082880d83b84ea384d6,全部通过,3f7781145652465eaf740cbba031c6df,612
S4403910080005161,深圳市光明区玉塘文艺协会,2019-07-09,51440300MJL18349X2,2018,e7a4f9ecbfc34e7d9b5d6aaf664074a0,全部通过,3b38d1011a6246e4bb4634a1b9e36b14,613
M4403100000007105,深圳市万科梅沙书院,2019-07-09,52440300356458354E,2018,ab5187b40336415cbfcf59aabbcccf24,全部通过,ee2a64b6d1b44545b7fb758a978ab2e8,614
S4403910080005605,深圳市光明区光明街道美丽翠湖合唱团,2019-07-09,51440300MJL185575R,2018,a4da19b4f037447fb0b11592bfbd324f,全部通过,374dcf3b46ff421893d33fca30ab4117,615
M4403100000002582,深圳市罗湖区罗湖桥实验幼儿园,2019-07-09,524403030818572249,2018,a01fefca72864354b63294c6aaea4b79,全部通过,e872b81873604e64b3ad6c6a1d0d58cc,616
M4403050200000303,深圳市南山区育苗幼儿园,2019-07-09,52440305736264906Q,2018,912fe2eecedb4503ad25a79f072d02bc,全部通过,49b052122724475aa8a825e9cae2f499,617
M4403100000012611,深圳市福田区华强北街道顺脉健康管理居家养老服务中心,2019-07-09,52440304MJL188514W,2018,64d7c07942e74548b1c4996a3d9c36a5,全部通过,079caf605f2b45a0acce490f329fd4d9,618
S4403080000000044,深圳市盐田区美术家协会,2019-07-09,51440308692535697J,2018,5a501fe0ff194bce9677c88c8bbe1d56,全部通过,ac22eb617cd849299a3f77afc1fe0f6a,619
M4403100000007105,深圳市万科梅沙书院,2019-07-09,52440300356458354E,2018,474d09a8bfcd45f8acb2c1b9c5542984,全部通过,ee2a64b6d1b44545b7fb758a978ab2e8,620
M4403050200000384,深圳市南山区南光城市花园幼儿园,2019-07-09,524403055657219800,2018,30e7058fa75b4f8c8df22ae9553c2b08,全部通过,abb7f853cc3a46b69d63c034e561bda1,621
M4403050200000115,深圳市南山区半岛第二幼儿园,2019-07-09,5244030508845812X6,2018,2ec2282ec4d246e8aae360d2e49ab43b,全部通过,0dd4b71df12c427a8ad9673d9bf7b02f,622
S4403910080003363,深圳市盐田区杭川状元府文化促进会,2019-07-09,51440308MJL178527C,2018,2ea5b26b4afd4db9938e7a946653caef,全部通过,c8a407aca0764144b5e089d9718abc56,623
S4403910080001055,深圳市宝安区沙井街道乒乓球协会,2019-07-09,51440306359223227T,2018,174dc59f5bac48fda22d0d48cb34fb85,全部通过,007116cdaef8489aa87ad014e15b401b,624
M4403100000007105,深圳市万科梅沙书院,2019-07-09,52440300356458354E,2018,0484b4e6c8ad4e4d9baf9bd0dde7aed2,全部通过,ee2a64b6d1b44545b7fb758a978ab2e8,625
M4403050200000205,深圳市南山区桑泰丹华幼儿园,2019-07-08,52440305553864976A,2018,fb9f76e0eb5a4e72b1c3740713faa140,全部通过,f27f59172284448fa1d4c1d9861ad16a,626
M4403050200000180,深圳市南山区华侨城华艺幼儿园,2019-07-08,52440305G3479487XF,2018,f761860c4ff741088ec7379487425204,全部通过,9398e1b4676a4f4ca9f280322cd376cf,627
M4403050200000282,深圳市南山区春天幼儿园,2019-07-08,52440305G34799179X,2018,ec14cba5483d4806b2c71f4a8cafbf0c,全部通过,ab0f4c8bf301470fb13573cc0597eb95,628
M4403050200000027,深圳市南山区沙河实验幼儿园,2019-07-08,52440305779896946W,2018,d39f24a55dc24d5e825ce7a3fe666d72,全部通过,5dbaa783debc4cc1869b722c3b7f17b9,629
M4403050200000058,深圳市南山区澳城花园幼儿园,2019-07-08,52440305562778527F,2018,c42f5d868cb44a538863d320a21bf172,全部通过,fd6d1533813348c3b6642e8488b6b4d7,630
M4403050200000050,深圳市南山区星河幼儿园,2019-07-08,52440305G347938699,2018,b98f017ad13044fa984195e00a8c8577,全部通过,091047f65c6649768d69021496a0688d,631
M4403050200000173,深圳市南山区蛇口育才教育集团第四幼儿园,2019-07-08,52440305G34778773N,2018,b86cffabceb04eeea8d5e7a434cba699,全部通过,44686af2aa184046a331418f248dfd36,632
M4403050200000292,深圳市南山区小白兔幼儿园,2019-07-08,52440305G3480293XF,2018,9e126d0b850e49039e06792fcc7440c5,全部通过,85564d3c2bac420fbcd9c262615eaf69,633
M4403100000013185,深圳市广弘公益事业服务中心,2019-07-08,52440300MJL193479N,2018,8bfade5dd0124956a1e3d02d69dc1ca5,全部通过,d493031990ba416f91ffe18c0debfaf7,634
M4403050200000247,深圳市南山区半岛第一幼儿园,2019-07-08,52440305682046953L,2018,752fd9939ff842cd994e9143a429f0ed,全部通过,fc5310022b31450c9f21a285ca2c31aa,635
M4403050200000237,深圳市南山区观海台幼儿园,2019-07-08,52440305668524840L,2018,749886c7a8f8459b869d1aeb55c64aeb,全部通过,009aaf0772d549a894e051d2501553eb,636
M4403050200000179,深圳市南山区锦隆幼儿园,2019-07-08,52440305G3480189XQ,2018,547fbc9ca7294ca491f2117523056a71,全部通过,ddd708d3ffa1406fa97383cf1bac4826,637
S4403910080004404,深圳市光明区新湖安全生产协会,2019-07-08,51440300MJL180862C,2018,24a8d28cdf0942b1a508b32b66381b52,全部通过,c210fb10d933461caaae4f78e0142468,638
M4403100000008221,深圳市南山区融媒文化服务中心,2019-07-08,52440305MJL166876T,2018,1d90c4555c7e4006809029892cf35377,全部通过,21e2d640d746493fa4f688c38d3ef75c,639
M4403050200000273,深圳市南山区月亮湾幼儿园,2019-07-07,524403057703105745,2018,810b366545874474bd60ebd05f7e668f,全部通过,3d39e751954a474a9a9422d216c8b542,640
M4403050200000289,深圳市南山区蛇口育才教育集团第三幼儿园,2019-07-07,52440305G34778765U,2018,42428755477f4ec58f671f7cf574a9ac,全部通过,522c8d4aa1374a27a16adb0d4aca4fb2,641
M4403050200000300,深圳市南山区沙河中心幼儿园,2019-07-06,52440305G3480074XN,2018,e6adfd4574904adfbc3fba0d6fb35a79,全部通过,f1561191fe724910b37e00f89a899516,642
M4403050200000019,深圳市南山区侨城豪苑幼儿园,2019-07-06,52440305766384482G,2018,cefc33a22a644ce39e2c5491bc377868,全部通过,f823a7293998433991465fd89be0524c,643
M4403050200000172,深圳市南山区蛇口育才教育集团第一幼儿园,2019-07-06,52440305G347787496,2018,2c1c333d648047dd862ea2963b142abc,全部通过,7b2346db212045be93c4a88fb2909ce8,644
M4403100000009745,深圳市南山区心灵之家公益心理咨询中心,2019-07-06,52440305MJL1757729,2018,2038ff3c50014d84be0c79088ec96db9,全部通过,525e23c3f8b94d9f85f720e21b849f8e,645
M4403100000010297,深圳市盐田区小海豚午托服务中心,2019-07-05,52440308MJL1810487,2018,715d9057a0b14e429390af0b3b54d765,全部通过,1301f5fe6306490183a6dd7dcf22151a,646
M4403050200000278,深圳市南山区登良幼儿园,2019-07-05,52440305G34802681W,2018,5c5c820bb17f4fc2868f60b6a7cd3db4,全部通过,d6fb4f484cd24cf28cc8c107cfc73856,647
M4403050200000138,深圳市南山区金田幼儿园,2019-07-05,52440305G347937543,2018,482754dcb2e644018128487fd1131f59,全部通过,5a7de3b977c34d3583661da0d4623ca3,648
S4403910080000822,深圳市南山区青年学习交流促进会,2019-07-05,51440305MJL161741H,2018,237e9a23a4ed40a0ace4e404652cb07b,全部通过,0e6ec1ff30ca413192903d3fc994d1ce,649
M4403100000001225,深圳市盐田区沙头角田心幼儿园,2019-07-05,52440308G347945625,2018,1e2b222af4b3424d812653cc0b76e334,全部通过,80ef0727f8c94a5db6e6751376990f4e,650
M4403050200000199,深圳市南山区育才阳光幼儿园,2019-07-05,52440305761997415G,2018,17a28d1a06fb4c6eacd585ab5ce0279d,全部通过,8f2cb006149241d29b3e67654c73f818,651
M4403050200000416,深圳市南山区特蕾新山海幼儿园,2019-07-05,52440305795441896J,2018,11591fd3d7ee435d942cb5ee106c7d98,全部通过,86bdabd6bcb440499559cc28cfb58f6a,652
M4403050200000336,深圳市南山区叶氏方恩中英文幼儿园,2019-07-04,52440305752544131J,2018,e1cc677bf0194157b1caa62e6ccb8108,全部通过,42b57303f3bb4651882b98de410b1c12,653
M4403100000008776,深圳市光明区尔雅学校,2019-07-04,52440300MJL1696205,2018,b9428f0f58304f5cb93421a3c4e106b8,全部通过,7ef076756acc4e949dea3f1d46561d74,654
M4403130200000089,深圳市龙华区华联幼儿园,2019-07-04,52440300094365085W,2018,9ad9549099474461a500a59b0de068ae,全部通过,e54e6fdf4fad4c468e24de730e066823,655
M4403050200000032,深圳市南山区金色童年艺术幼儿园,2019-07-04,524403057827508171,2018,1f72dd1bda0c410395cb4025cf9d6c9a,全部通过,c2a09329c5984ec8a8b5ac9971880072,656
M4403100000012778,深圳市盐田区梅沙双语学校,2019-07-03,52440308MJL1900324,2018,70fb79c1b8a64fc087d8a64298c34c67,全部通过,001c79fca44845f888482e6ba3ba26b7,657
M4403130200000181,深圳市龙华区桂冠华庭幼儿园,2019-07-03,524403006685173929,2018,4049254bfcd64c3f8c68ddf860fdc916,全部通过,ba5ee29c59c94443b0ed208409b720c6,658
M4403050200000293,深圳市南山区珠光幼儿园,2019-07-03,52440305G34796971W,2018,3ab7d62a47ad4413a473ea5346d45f5f,全部通过,5e7df60c8f68490db7a16f2825b026fb,659
M4403050200000169,深圳市南山区东湾小学,2019-07-02,52440305732065029A,2018,f17d4649d27e43b69a6fc051255682f6,全部通过,bdee2f293dcc4b15a115465bcdabc5ed,660
J4403100000000309,深圳市盐田区梅沙街道社区基金会,2019-07-02,53440300MJL160909U,2018,9009b50ac1094407a9dace003d86b465,全部通过,a060e28d22d543d7a0f03211498e8ac3,661
M4403050200000033,深圳市南山区官龙幼儿园,2019-07-02,52440305782776101G,2018,7c7aeaf5275c4552902c0047fca16bc6,全部通过,116d4a2b696c4215bcdfb4e817d6410f,662
M4403100000013222,深圳市光明区大围社区健康服务中心,2019-07-02,52440300MJL193751W,2018,78300b278cb34a91bc140d3d4602a4b1,全部通过,96bbc21cc24d4992ae43b6abd0199818,663
M4403050200000391,深圳市南山区启鹏幼儿园,2019-07-02,52440305G3479938X8,2018,570a61ece81142259cceb88ab2304ac2,全部通过,f211e389e9df4a00a981876eb948d7cb,664
S4403060000000283,深圳市宝安区新安街道大浪社区慈善帮扶协会,2019-07-02,514403066894268283,2018,2cf41641dcf14aaaa49d91fa177a03e1,全部通过,383eb945d65344cc911a03d8641c3934,665
S4403060000000127,深圳市宝安区新安街道大浪社区居民创业帮扶互助协会,2019-07-01,51440306557182286W,2018,f493b01284e54cf0a3c8e04dcd5d25d6,全部通过,3c2b54bceb084a3998dbb44dbef8e058,666
S4403910080005744,深圳市光明区光明街道楼长联合会,2019-07-01,51440300MJL186412U,2018,c7813b4d87fa4557bab3cf38495292cd,全部通过,be7a5f6752434b8b873da0aff9336848,667
M4403050200000080,深圳市南山区英华园培训中心,2019-07-01,52440305597752060U,2018,b0a6b75da7504e9aa6e3fc1e5185bb21,全部通过,ec1ffb9789a14ff9bdcbf8752bfd952d,668
S4403910080001236,深圳市光明区文化娱乐业协会,2019-07-01,51440300326417359L,2018,4bf631c2177045db8270b2754d4faa7e,全部通过,0838683db33e44baa28f125d56437521,669
M4403050200000108,深圳市南山区瑞峰幼儿园,2019-07-01,524403050807740640,2018,3c5254381e7d4ad89c9cd8df634cbe07,全部通过,93e483a3c7914b16a485b98a6eb2e22b,670
S4403060000000165,深圳市宝安区新安街道大浪社区老年人协会,2019-07-01,51440306062710083D,2018,349e286f2ea947bf9a37dc46c23cb2e9,全部通过,433fd8efb672434bacc75aaedb8543d7,671
